v410,v197,v3,v531,90,0.24
v128,v4,v2,v624,66,0.53
v2083,v15,v4,v3610,99,0.66
v1,v275,v3,v3419,61,0.39
v105,v6,v2,v593,69,0.85
v545,v15,v4,v3186,35,0.44
v17,v284,v4,v19,57,0.65
v2,v91,v4,v1845,25,0.01
v313,v17,v3,v1754,7,0.78
v5,v160,v3,v5781,19,0.14
v7244,v17,v3,v16161,94,0.25
v206,v87,v3,v243,22,0.18
v87,v6,v2,v99,49,0.05
v206,v292,v3,v243,10,0.1
v649,v171,v5,v7530,55,0.45
v16,v163,v3,v78,73,0.11
v2891,v4,v2,v18901,15,0.24
v593,v122,v2,v836,56,0.12
v2,v94,v6,v18902,90,0.63
v1881,v9,?,v598,27,0.42
v73,v176,v4,v168,34,0.33
v168,v61,v3,v1177,55,0.88
v16,v44,v3,v78,96,0.14
v67,v105,v4,v383,58,0.08
v2,v58,v4,v18903,56,0.27
v1044,v15,v4,v1631,33,0.01
v16,v60,v3,v78,3,0.08
v2,v4,v2,v90,85,0.06
v10,v4,v2,v10,54,0.14
v424,v68,v2,v665,20,0.2
v821,v176,v4,v18904,65,0.33
v209,v204,v3,v18905,46,0.56
v8240,v15,v4,v18906,51,1.2
v1044,v15,v4,v1631,88,0.01
v16,v124,v3,v78,81,0.1
v2783,v122,v2,v5130,67,0.44
v467,v176,v4,v80,71,0.21
v2891,v4,v2,v18901,21,0.04
v2005,v302,v3,v3458,84,0.33
v387,v113,v3,v498,94,0.03
v2,v123,v6,v18907,59,0.83
v6126,v4,v2,v13783,16,0.57
v8241,v15,v4,v18908,94,0.29
v472,v150,v2,v3532,99,0.2
v5964,v82,v3,v18909,25,0.08
v1071,v4,v2,v2301,71,0.17
v8186,v21,v3,v18759,41,0.51
v8097,v186,v3,v18494,16,0.02
v9,v197,v3,v9,74,1.15
v504,v135,v4,v80,94,0.19
v7,v39,v5,v1043,51,0.79
v16,v10,?,v18,84,0.09
v2,v6,v2,v90,4,0.01
v1322,v50,v4,v2124,37,0.23
v884,v423,v7,v1347,90,0.2
v6696,v79,v2,v16782,34,0.53
v2,v135,v4,v157,69,0.04
v865,v178,v3,v1917,81,0.27
v8242,v129,v7,v18910,38,0.57
v125,v50,v4,v1890,74,0.15
v157,v153,v1,v183,79,0.04
v5867,v38,v3,v18911,94,0.06
v16,v61,v3,v18,9,0.14
v1044,v15,v4,v1631,26,0.04
v1571,v113,v3,v18912,40,0.05
v2,v4,v2,v90,69,0.01
v606,v15,v4,v5174,88,0.15
v8236,v101,v2,v18913,17,0.01
v2,v12,v3,v1271,13,0.45
v4205,v25,v3,v8393,15,0.28
v17,v15,v4,v515,72,0.74
v87,v4,v2,v196,40,0.12
v16,v20,v3,v18,86,0.12
v2,v252,v3,v18914,3,1.57
v294,v15,v4,v3092,85,0.19
v72,v4,v2,v249,32,0.37
v8243,v4,v2,v18915,41,0.66
v504,v245,v4,v80,1,0.17
v81,v10,v3,v15,34,0.14
v81,v221,v3,v15,7,0.29
v1266,v4,v2,v2046,75,0.27
v87,v6,v2,v99,65,0.05
v63,v97,v5,v63,95,0.45
v471,v10,v3,v629,89,0.15
v4439,v219,v8,v10478,59,1.28
v368,v123,v6,v103,34,1.54
v630,v186,v3,v894,14,0.38
v23,v4,v2,v25,79,0.06
v16,v38,v3,v18,18,0.1
v87,v6,v2,v188,77,0.05
v836,v216,v3,v143,28,0.75
v970,v14,v2,v13273,65,0.71
v16,v55,v3,v78,85,0.09
v128,v291,v2,v624,45,0.5
v209,v151,v3,v18916,92,0.45
v139,v15,v4,v7721,55,0.08
v7695,v365,v2,v17415,22,0.16
v6681,v203,v3,v18917,93,0.43
v2,v170,v3,v18918,5,0.94
v2208,v6,v2,v10169,9,0.19
v87,v3,v2,v155,55,0.18
v125,v15,v4,v1890,31,0.15
v1277,v125,v2,v2060,7,0.03
v1973,v171,v5,v3397,55,0.05
v8018,v22,v4,v18919,29,0.13
v2,v336,v2,v2685,22,0.01
v1248,v87,v3,v2016,77,0.63
v2,v26,v2,v82,20,0.01
v2,v70,v4,v1358,3,0.05
v1692,v53,v3,v2982,91,0.07
v5,v32,v3,v4,37,0.36
v1409,v15,v4,v3125,72,0.32
v81,v165,v3,v332,53,0.49
v16,v12,v3,v18,24,0.12
v7737,v57,v4,v17529,95,0.14
v8242,v129,v7,v18910,38,0.51
v5460,v15,v4,v15,35,0.08
v8099,v21,v3,v18499,3,1.75
v666,v175,v3,v960,53,0.13
v206,v47,v3,v4127,94,0.24
v32,v101,v2,v35,39,0.07
v63,v166,v5,v63,86,0.45
v8244,v47,v3,v18920,74,0.11
v127,v218,v2,v262,94,0.2
v6545,v246,v6,v18921,90,0.51
v8245,v79,v2,v18922,99,0.24
v2,v15,v4,v18923,16,0.1
v125,v116,v4,v1890,31,0.14
v8167,v4,v2,v18719,26,0.05
v8246,v338,v5,v18924,18,0.02
v986,v123,v6,v18925,47,0.57
v609,v192,v6,v859,89,0.44
v16,v160,v3,v78,49,0.1
v2,v19,v4,v10043,48,0.38
v215,v197,v3,v263,16,0.18
v5,v161,v3,v4,3,0.1
v125,v15,v4,v18897,65,3.47
v16,v41,v3,v18,53,0.12
v1409,v15,v4,v3125,10,0.26
v73,v176,v4,v168,52,0.3
v1572,v15,v4,v2599,38,0.05
v118,v46,?,v133,82,0.53
v106,v15,v4,v1144,56,0.44
v5427,v4,v2,v11399,12,0.48
v1125,v14,v2,v3202,91,0.01
v6927,v17,v3,v2881,52,0.06
v206,v34,v3,v2008,43,0.23
v946,v317,v3,v15,3,0.17
v9,v69,v3,v9,60,0.81
v3285,v15,v4,v11835,46,1.34
v81,v216,v3,v15,26,0.23
v1292,v108,v3,v2089,91,0.95
v1994,v140,v3,v15,5,0.32
v8247,v77,v3,v18926,62,0.2
v728,v15,v4,v14416,10,0.08
v324,v81,?,v1148,93,0.44
v6352,v164,v3,v13795,29,0.19
v72,v50,v4,v2826,34,0.34
v540,v15,v4,v80,52,0.21
v168,v173,v3,v15,31,0.17
v2463,v219,v8,v15,32,0.06
v17,v15,v4,v2009,68,0.22
v151,v15,v4,v678,43,0.05
v1246,v69,v3,v2013,29,0.13
v32,v218,v2,v645,60,0.06
v2031,v106,v2,v3508,34,0.37
v2,v186,v3,v194,73,0.4
v16,v17,v3,v78,81,0.15
v6696,v407,v2,v16662,95,0.46
v2167,v42,v4,v3813,51,0.42
v3892,v24,v4,v7626,22,0.12
v3315,v248,v3,v6266,15,0.18
v2,v68,v2,v180,23,0.05
v1692,v51,v3,v2850,11,2.0
v836,v99,v3,v143,47,0.75
v8248,v50,v4,v18927,85,0.01
v231,v38,v3,v103,20,1.09
v9,v195,v3,v9,47,0.81
v836,v46,v3,v143,30,0.8
v14,v69,v3,v15,60,0.87
v125,v15,v4,v1890,70,0.15
v8236,v101,v2,v18928,34,0.03
v6836,v171,v5,v15104,15,0.03
v6927,v17,v3,v2881,82,0.05
v581,v136,v1,v6827,38,1.28
v6696,v71,v2,v16782,65,0.53
v8249,v112,v7,v18929,93,0.63
v58,v46,v3,v18930,18,0.74
v17,v15,v4,v1805,13,0.69
v5281,v60,v3,v14326,91,0.5
v504,v58,v4,v80,37,0.21
v632,v214,v2,v15,32,0.47
v3785,v15,v4,v7408,44,0.14
v1233,v171,v5,v5336,99,0.44
v730,v116,v4,v1070,68,0.09
v1233,v171,v5,v5336,51,0.44
v545,v58,v4,v3186,36,0.45
v836,v47,v3,v143,19,0.75
v32,v101,v2,v70,98,0.04
v501,v245,v4,v2382,61,0.03
v72,v125,v2,v1129,92,0.71
v16,v49,v3,v18,61,0.19
v16,v180,v3,v78,38,0.1
v2677,v85,v3,v4889,75,0.93
v219,v101,v2,v457,57,0.54
v831,v15,v4,v1252,69,0.05
v2167,v42,v4,v3813,60,0.38
v73,v15,v4,v168,77,0.3
v195,v81,v3,v1013,46,0.73
v4462,v69,v3,v18931,20,0.05
v954,v18,v3,v1470,90,1.27
v1192,v48,v3,v1913,41,0.23
v1233,v171,v5,v9835,1,0.46
v43,v165,v3,v13000,43,0.49
v378,v46,v3,v487,30,0.34
v275,v46,v3,v1634,82,0.13
v8111,v6,v2,v219,37,0.05
v2639,v75,v4,v15,73,0.83
v32,v14,v2,v645,77,0.03
v3553,v179,v2,v6848,80,0.82
v44,v5,?,v15,9,0.07
v8250,v3,v2,v18932,55,0.05
v6836,v171,v5,v15104,28,0.03
v3939,v37,v2,v18933,23,0.11
v351,v56,v3,v18934,50,0.22
v19,v249,v2,v21,46,0.05
v2,v4,v2,v90,47,0.02
v349,v172,v3,v992,14,0.48
v76,v86,v4,v229,2,0.17
v7814,v181,v2,v18721,17,0.06
v43,v173,v3,v45,92,0.54
v317,v69,v3,v539,1,1.28
v5,v172,v3,v4,49,0.11
v1463,v15,v4,v2394,16,0.45
v2,v4,v2,v261,28,0.01
v4386,v106,v2,v8833,70,0.01
v2,v201,v4,v16201,3,0.28
v32,v14,v2,v645,74,0.11
v44,v61,v3,v15,90,0.07
v606,v15,v4,v2141,23,0.13
v629,v30,v3,v4141,15,0.17
v2449,v209,v2,v4390,86,0.03
v2639,v91,v4,v15,89,0.48
v23,v287,v2,v25,30,0.16
v27,v4,v2,v3857,80,1.33
v494,v60,v3,v1193,49,0.36
v559,v123,v6,v777,2,0.35
v266,v15,v4,v1102,17,0.25
v32,v14,v2,v645,74,0.08
v14,v69,v3,v15,3,0.82
v307,v15,v4,v376,30,0.1
v657,v3,v2,v944,27,0.07
v8060,v15,v4,v18935,68,0.05
v44,v34,v3,v15,58,0.1
v4808,v81,v3,v18936,30,0.16
v486,v69,v3,v857,43,0.34
v16,v155,?,v78,76,0.12
v3979,v15,v4,v7819,81,0.05
v8229,v81,v3,v18937,15,0.16
v4072,v50,v4,v642,48,0.64
v73,v15,v4,v206,22,0.27
v2,v325,v4,v2636,49,0.1
v110,v14,v2,v126,67,0.11
v629,v30,?,v7705,93,1.28
v2,v254,v2,v2793,48,0.28
v1314,v176,v4,v18938,98,0.61
v6185,v352,v7,v18939,19,0.01
v75,v15,v4,v274,14,0.02
v17,v70,v4,v19,85,0.67
v16,v281,v3,v78,1,0.09
v16,v23,v3,v78,1,0.05
v348,v223,v6,v435,96,1.06
v72,v79,v2,v249,68,0.5
v48,v325,v4,v15,77,1.52
v81,v10,v3,v15,88,0.11
v214,v254,v2,v260,22,0.18
v87,v4,v2,v155,2,0.17
v836,v82,v3,v143,78,0.75
v886,v15,v4,v1370,14,0.08
v16,v180,v3,v18,55,0.11
v497,v130,v3,v18940,50,0.66
v72,v14,v2,v249,23,0.43
v125,v15,v4,v1890,91,0.15
v1233,v15,v4,v15794,73,0.23
v97,v71,v2,v17899,44,0.49
v3249,v32,v3,v13242,43,0.81
v224,v253,v3,v13259,42,0.22
v7804,v136,v1,v17712,46,0.05
v113,v118,v3,v129,88,0.83
v1004,v101,v2,v7309,100,0.05
v2020,v373,v3,v3684,49,0.07
v6637,v94,v6,v14561,89,0.46
v94,v284,v4,v109,51,0.09
v95,v255,v3,v441,68,0.81
v2,v75,v4,v3145,49,0.18
v2,v186,?,v890,1,0.45
v16,v29,v3,v18,85,0.1
v3848,v279,v3,v7641,7,0.11
v43,v226,?,v18941,99,0.79
v3592,v15,v4,v6941,31,0.15
v540,v245,v4,v80,33,0.19
v348,v223,v6,v3045,15,0.93
v17,v50,v4,v19,45,0.78
v1376,v91,v4,v15,11,0.83
v894,v69,v3,v1361,46,0.02
v2073,v4,v2,v3589,80,0.04
v6471,v15,v4,v14102,39,0.48
v2,v57,v4,v931,44,0.45
v380,v86,v4,v489,48,0.15
v8251,v6,v2,v18942,26,0.23
v17,v15,v4,v3162,39,0.58
v151,v15,v4,v3036,43,0.15
v1943,v15,v4,v11407,54,0.09
v191,v105,v4,v2652,8,0.17
v2167,v42,v4,v3813,29,0.44
v23,v249,v2,v25,75,0.14
v319,v179,v2,v5411,79,0.49
v2568,v270,v3,v18943,57,0.05
v8,v178,?,v1162,68,0.38
v2346,v80,v3,v4347,35,0.5
v655,v13,v3,v2934,44,0.64
v1389,v80,v3,v2368,91,0.3
v84,v86,v4,v587,53,0.34
v898,v124,v3,v202,27,0.69
v5,v147,v3,v4,45,0.15
v23,v249,v2,v25,64,0.13
v16,v5,v3,v18,91,0.16
v44,v203,v3,v15,40,0.07
v2,v68,v2,v18944,86,0.23
v266,v42,v4,v3167,2,0.15
v898,v277,v3,v202,6,0.69
v2117,v159,v2,v3686,33,0.12
v72,v106,v2,v249,27,0.2
v3572,v50,v4,v6888,51,0.01
v17,v70,v4,v19,12,0.73
v1323,v99,v3,v3058,32,0.42
v7017,v122,v2,v6889,69,0.12
v3517,v29,v3,v6752,35,0.23
v87,v6,v2,v99,13,0.05
v2,v55,v3,v18945,27,0.5
v64,v329,?,v2193,87,0.12
v8252,v196,v3,v18946,75,0.2
v3572,v50,v4,v6897,33,0.01
v128,v68,v2,v624,82,0.53
v540,v19,v4,v80,50,0.19
v472,v150,v2,v3532,27,0.19
v130,v205,?,v1915,2,0.5
v886,v15,v4,v4245,81,0.05
v927,v121,v10,v12952,98,0.19
v2,v15,v4,v175,97,0.4
v23,v68,v2,v25,1,0.13
v94,v15,v4,v1267,26,0.09
v792,v69,v3,v1222,28,0.09
v2519,v173,v3,v15277,8,0.1
v415,v15,v4,v229,40,0.21
v17,v42,v4,v19,85,0.69
v2832,v15,v4,v15,54,0.09
v629,v174,v3,v899,50,0.87
v1350,v270,v3,v16430,71,0.09
v643,v105,v4,v915,35,0.41
v513,v218,v2,v6539,82,0.9
v968,v17,v3,v5594,64,0.19
v98,v6,v2,v113,8,0.19
v8253,v31,v3,v18947,12,0.1
v1845,v297,v4,v15,76,0.41
v313,v91,v4,v18027,14,0.49
v2167,v42,v4,v3813,31,0.39
v1419,v357,v2,v2356,35,0.01
v864,v197,v3,v1321,5,0.64
v81,v29,v3,v15,17,0.11
v125,v15,v4,v1890,84,0.15
v5410,v103,v2,v18948,77,0.1
v1942,v173,v3,v3328,98,0.03
v1064,v69,v3,v18949,1,1.05
v8254,v32,v3,v18950,31,0.13
v63,v177,v5,v63,63,0.45
v1389,v43,v3,v2252,45,0.19
v1509,v32,v3,v3663,52,0.03
v1847,v15,v4,v3166,92,0.4
v106,v24,v4,v121,13,0.33
v81,v82,v3,v15,90,0.15
v19,v389,v3,v21,1,0.07
v402,v123,v6,v519,49,0.27
v16,v34,?,v18,39,0.11
v2,v14,v2,v90,38,0.01
v6696,v4,v2,v16662,70,0.59
v413,v15,v4,v4454,83,0.15
v8255,v408,v9,v15,23,0.47
v850,v47,v3,v1289,90,0.05
v68,v181,v2,v68,34,0.08
v411,v172,v3,v7334,29,0.2
v918,v261,v2,v1398,27,0.11
v87,v6,v2,v970,36,0.22
v2770,v15,v4,v5889,57,0.42
v8163,v110,v3,v18951,27,0.27
v128,v117,v2,v624,30,0.48
v1994,v140,v3,v15,79,0.62
v2167,v42,v4,v3813,50,0.46
v23,v4,v2,v633,95,0.11
v247,v91,v4,v15,91,0.63
v2,v171,v5,v18952,72,0.01
v946,v29,v3,v6455,13,0.38
v2408,v15,v4,v4302,15,0.15
v32,v4,v2,v70,37,0.09
v44,v281,v3,v15,38,0.07
v320,v170,v3,v18953,12,0.11
v7860,v4,v2,v17837,71,0.66
v424,v209,v2,v858,27,0.24
v44,v21,v3,v15,76,0.07
v868,v256,v2,v17914,88,0.7
v128,v4,v2,v624,23,0.46
v4528,v12,v3,v18954,37,0.06
v16,v98,v3,v78,55,0.15
v1251,v100,v7,v2021,46,0.17
v16,v280,v3,v78,53,0.11
v7880,v352,v7,v18955,78,0.01
v8256,v91,v4,v18956,44,0.97
v501,v284,v4,v2382,14,0.03
v326,v4,v2,v405,34,0.19
v98,v4,v2,v113,55,0.19
v2618,v246,v6,v4769,70,0.5
v6042,v55,v3,v18957,100,0.34
v203,v201,v4,v242,24,0.26
v387,v21,v3,v498,46,0.18
v850,v47,v3,v1300,48,0.2
v230,v119,v3,v3808,28,0.42
v213,v284,v4,v1338,64,0.01
v2253,v235,v6,v4014,81,4.48
v2,v4,v2,v18958,52,0.01
v317,v307,v3,v539,84,1.25
v266,v15,v4,v9178,84,0.15
v481,v15,v4,v10392,86,0.05
v2,v57,v4,v207,93,0.04
v251,v108,v3,v15,33,1.18
v6806,v260,v2,v15025,40,0.29
v2585,v123,v6,v18959,32,1.72
v23,v4,v2,v633,14,0.12
v836,v69,v3,v143,13,0.75
v76,v42,v4,v80,81,0.19
v16,v5,v3,v18,52,0.12
v1419,v357,v2,v13056,14,0.01
v81,v120,v3,v15,47,0.32
v2,v4,v2,v82,34,0.06
v698,v133,v3,v3425,16,0.15
v425,v183,v1,v557,80,0.04
v2180,v223,v6,v1422,51,0.2
v4808,v4,v2,v18960,5,0.06
v125,v15,v4,v142,65,0.1
v3177,v203,v3,v18858,27,0.2
v157,v101,v1,v183,76,0.04
v2020,v69,v3,v3489,8,0.05
v9,v46,v3,v9,35,1.05
v707,v34,v3,v1041,36,0.1
v67,v15,v4,v383,76,0.09
v16,v120,v3,v18,36,0.1
v8257,v42,v4,v18961,21,0.07
v404,v15,v4,v522,43,0.4
v17,v57,v4,v19,47,0.72
v17,v15,v4,v2010,19,0.26
v297,v78,v2,v363,76,0.13
v2,v4,v2,v18962,11,0.11
v1192,v133,v3,v1913,28,0.29
v2787,v15,v4,v18963,28,0.01
v2861,v15,v4,v5281,100,0.13
v186,v82,v3,v809,60,1.3
v5975,v57,v4,v18964,68,0.15
v14,v170,v3,v15,31,0.88
v2900,v49,v3,v5476,66,0.08
v643,v15,v4,v915,35,0.44
v3249,v32,v3,v17783,98,0.32
v44,v29,v3,v15,80,0.14
v2,v91,v4,v18965,61,0.19
v6696,v404,v2,v16782,23,0.58
v415,v75,v4,v229,25,0.17
v157,v153,v1,v183,8,0.49
v154,v58,v4,v18966,67,0.15
v2605,v57,v4,v4738,64,0.14
v289,v6,v2,v7,87,0.28
v2149,v6,v2,v3761,65,0.32
v151,v176,v4,v3036,79,0.05
v16,v124,v3,v18,5,0.07
v307,v50,v4,v1842,9,0.08
v320,v170,v3,v18967,55,0.13
v1994,v140,?,v15,54,0.32
v3032,v18,v3,v5659,63,0.04
v157,v39,v5,v183,13,0.04
v467,v42,v4,v80,86,0.19
v8258,v130,v3,v18968,12,0.46
v5,v56,v3,v15,3,0.63
v581,v136,v1,v6184,66,2.08
v8259,v167,v3,v18969,84,0.24
v653,v68,v2,v5600,19,0.01
v14,v69,v3,v15,78,0.57
v125,v116,v4,v1890,79,0.15
v326,v254,v2,v878,8,0.06
v81,v108,v3,v15,55,0.28
v16,v20,v3,v18,72,0.08
v545,v57,v4,v3186,28,0.42
v6126,v14,v2,v13193,77,0.56
v2,v4,v2,v14506,48,0.49
v8004,v302,v3,v18247,72,0.05
v1302,v378,v2,v2098,67,0.19
v2,v15,v4,v18970,75,0.05
v17,v15,v4,v974,30,0.24
v32,v78,v2,v645,49,0.1
v6124,v6,v2,v13189,59,0.04
v4314,v124,v3,v8658,68,9.15
v2,v99,?,v18971,4,0.35
v856,v99,v3,v1301,5,0.01
v1692,v13,v3,v2850,95,1.06
v139,v15,v4,v1040,99,0.15
v16,v128,v3,v18,32,0.02
v1579,v4,v2,v7364,18,0.44
v2,v4,v2,v90,12,0.06
v533,v193,v3,v733,61,0.09
v16,v120,v3,v78,29,0.12
v214,v6,v2,v260,71,0.46
v9,v10,v3,v9,95,0.94
v370,v47,v3,v1015,35,4.0
v151,v42,v4,v3036,63,0.17
v67,v42,v4,v18972,75,0.09
v4105,v46,v3,v8138,57,0.24
v168,v113,?,v15,57,0.17
v16,v273,v3,v18,83,0.1
v8260,v142,v3,v18973,45,0.13
v1800,v32,v3,v3866,78,0.54
v1776,v4,v2,v16802,66,0.3
v5196,v34,v3,v16286,45,0.39
v6696,v267,v2,v16782,10,0.62
v410,v13,v3,v531,30,0.24
v2422,v108,v3,v4330,84,0.4
v827,v82,v3,v3095,45,0.29
v27,v117,v2,v800,74,0.97
v503,v61,v3,v2766,62,0.09
v23,v149,v2,v25,53,0.17
v1302,v78,v2,v2098,40,0.19
v745,v138,?,v9381,24,0.5
v3249,v32,v3,v6133,1,0.87
v2,v184,v5,v727,44,0.05
v3315,v248,?,v6266,100,0.18
v2,v69,v3,v14363,6,0.3
v44,v85,v3,v15,78,0.07
v2655,v77,v3,v11839,26,0.13
v1581,v69,v3,v2617,13,0.02
v540,v15,v4,v229,77,0.21
v46,v284,v4,v11194,57,0.09
v6696,v313,v2,v16662,47,0.53
v923,v47,v3,v143,25,0.75
v2,v15,v4,v157,17,0.04
v210,v47,v3,v250,22,0.05
v2,v299,v2,v180,98,0.01
v32,v78,v2,v35,85,0.06
v8261,v411,v2,v18974,60,0.15
v481,v15,v4,v11769,3,0.05
v827,v81,v3,v2441,26,0.54
v653,v68,v2,v936,48,0.01
v317,v51,v3,v1185,11,0.86
v5975,v57,v4,v18975,10,0.06
v5996,v58,v4,v18976,61,0.23
v1011,v4,v2,v1578,65,0.24
v2,v15,v4,v1845,86,0.05
v191,v57,v4,v5405,35,0.17
v2,v24,v4,v1358,50,0.05
v94,v15,v4,v109,78,0.09
v157,v101,v1,v183,35,0.35
v16,v164,v3,v18,47,0.1
v72,v4,v2,v1129,78,0.7
v355,v127,v3,v18851,29,1.52
v2,v219,v8,v1739,1,0.44
v8262,v17,v3,v940,33,0.14
v19,v77,v3,v21,15,0.06
v836,v56,v3,v143,54,0.75
v5975,v57,v4,v18977,70,0.12
v2098,v80,v3,v3642,98,0.16
v27,v68,v2,v590,44,1.15
v72,v6,v2,v249,46,0.53
v3939,v68,v2,v18933,32,0.1
v5055,v123,v6,v12279,38,0.88
v157,v101,v1,v183,17,0.34
v8253,v10,v3,v18978,78,0.36
v71,v157,?,v566,79,0.24
v2,v159,v2,v1364,83,0.02
v6263,v181,v2,v2,97,0.9
v1607,v1,v3,v2665,23,0.26
v468,v49,v3,v6733,78,0.42
v6480,v49,v3,v18979,83,0.21
v8263,v131,v3,v18980,41,0.07
v6696,v404,v2,v16782,9,0.72
v792,v21,v3,v1222,47,0.14
v128,v4,v2,v624,73,0.63
v72,v4,v2,v4283,20,0.5
v17,v15,v4,v515,45,0.42
v65,v6,v2,v65,34,0.19
v2,v74,v2,v82,66,0.02
v44,v164,v3,v15,49,0.07
v1131,v148,v3,v202,4,0.71
v8264,v36,v2,v18981,31,0.2
v605,v24,v4,v3570,66,0.1
v372,v252,v3,v472,1,1.23
v8265,v241,v3,v18982,40,0.25
v2787,v15,v4,v18645,19,0.08
v16,v142,v3,v18,82,0.1
v6124,v6,v2,v13189,18,0.01
v1131,v182,v3,v202,45,0.7
v545,v57,v4,v3186,52,0.42
v128,v121,v2,v624,11,0.54
v836,v17,v3,v143,3,0.75
v1929,v89,v3,v3304,51,0.24
v106,v19,v4,v1144,81,0.34
v1527,v15,v4,v15,12,0.33
v168,v164,v3,v15,78,0.23
v6696,v14,v2,v16662,88,0.68
v81,v32,v3,v15,90,0.28
v16,v77,?,v18,9,0.11
v606,v15,v4,v2141,40,0.15
v296,v73,v2,v793,49,0.14
v297,v4,v2,v363,59,0.19
v168,v164,?,v15,96,0.23
v44,v13,v3,v15,74,0.07
v3850,v22,v4,v143,68,0.45
v488,v50,v4,v651,46,0.19
v151,v15,v4,v3036,30,0.13
v230,v242,v3,v280,37,3.8
v2,v42,v4,v536,61,0.05
v3550,v13,v3,v15,49,0.1
v2402,v15,v4,v15,59,0.08
v1117,v15,v4,v4292,86,0.07
v206,v72,v3,v243,74,0.06
v463,v4,v2,v618,9,0.56
v157,v101,v1,v183,25,0.35
v247,v135,v4,v15,32,0.49
v297,v4,v2,v1551,6,0.05
v2,v71,v2,v82,34,0.01
v918,v35,v2,v1398,62,0.1
v2149,v78,v2,v3761,99,0.18
v661,v347,v3,v1660,24,0.78
v231,v15,v4,v103,62,2.07
v5996,v58,v4,v12849,48,0.12
v156,v212,v2,v182,22,0.05
v5737,v297,v4,v12187,41,0.09
v23,v4,v2,v25,94,0.14
v493,v82,v3,v658,94,0.1
v8266,v36,v2,v18983,25,0.54
v2521,v170,v3,v18984,71,0.11
v431,v56,v3,v9955,81,0.5
v75,v15,v4,v274,64,0.04
v2,v262,v5,v727,42,0.04
v2,v158,v2,v16864,77,0.44
v125,v15,v4,v142,61,0.19
v168,v270,v3,v15,82,0.23
v533,v66,v3,v1973,7,0.17
v87,v134,v2,v99,53,0.05
v6696,v4,v2,v16782,84,0.53
v540,v245,v4,v229,69,0.21
v245,v21,v3,v295,85,0.17
v231,v76,v3,v103,100,1.09
v16,v29,v3,v18,30,0.1
v16,v160,v3,v18,13,0.1
v1612,v15,v4,v2675,51,0.2
v6297,v148,v3,v18985,87,0.25
v7561,v69,v3,v17054,61,0.09
v2,v33,v3,v18986,91,0.55
v87,v101,v2,v257,78,0.18
v1046,v49,v3,v4778,40,0.2
v2484,v156,v3,v4521,20,0.25
v7487,v127,?,v16829,56,0.18
v345,v15,v4,v143,20,0.32
v6696,v11,v2,v16662,97,0.7
v182,v10,v3,v219,9,0.16
v14,v182,v3,v15,22,0.87
v23,v268,v2,v25,14,0.13
v1037,v68,v2,v5323,95,0.07
v186,v121,v2,v809,18,0.05
v206,v321,v3,v243,100,0.23
v479,v64,v3,v18987,49,0.22
v2,v86,v4,v931,54,0.35
v44,v13,v3,v15,11,0.1
v629,v239,v3,v899,84,0.45
v32,v122,v2,v645,36,0.08
v8267,v181,v2,v18988,54,0.03
v168,v33,v3,v198,100,0.55
v343,v19,v4,v15,54,1.43
v1292,v59,v3,v18989,46,1.83
v1292,v59,v3,v12433,52,0.95
v16,v13,v3,v78,31,0.17
v157,v101,v1,v183,73,0.34
v128,v168,v2,v624,68,0.53
v8265,v241,v3,v18982,77,0.18
v16,v72,v3,v18,33,0.09
v3850,v22,v4,v143,98,0.32
v168,v33,v3,v715,23,0.43
v87,v309,v2,v99,63,0.1
v540,v176,v4,v229,43,0.21
v8268,v21,v3,v18990,77,0.17
v72,v4,v2,v4283,34,0.67
v5003,v4,v2,v17996,88,0.17
v32,v122,v2,v645,62,0.07
v117,v121,v2,v1620,47,0.06
v3249,v162,v3,v6133,93,1.81
v900,v15,v4,v1368,38,0.16
v2084,v84,v3,v10986,13,0.34
v280,v70,v4,v6933,49,0.09
v224,v46,v3,v15,98,0.83
v157,v101,v1,v183,94,0.36
v32,v122,v2,v645,4,0.1
v23,v268,v2,v633,56,0.1
v2560,v333,v3,v16703,46,0.75
v5055,v123,v6,v12279,12,0.88
v46,v284,v4,v47,21,0.15
v16,v170,v3,v18,81,0.1
v1879,v38,v3,v9191,31,1.31
v128,v4,v2,v624,22,0.62
v8269,v29,v3,v18991,22,0.4
v8270,v53,v3,v18992,92,0.08
v442,v15,v4,v578,74,0.32
v94,v15,v4,v1267,28,0.09
v20,v58,v4,v7818,68,0.21
v1292,v59,v3,v18993,57,1.75
v2,v74,v2,v6069,42,0.03
v2,v159,v2,v1364,100,0.02
v6696,v168,v2,v16782,83,0.53
v8271,v4,v2,v18994,18,0.06
v489,v157,v3,v652,79,0.69
v6696,v68,v2,v16782,94,0.53
v106,v57,v4,v2251,91,0.77
v251,v178,?,v15,64,1.18
v76,v50,v4,v80,77,0.19
v380,v297,v4,v489,51,0.2
v1294,v104,v2,v2084,27,0.12
v540,v105,v4,v80,86,0.21
v17,v50,v4,v515,83,0.44
v946,v10,?,v2336,61,0.24
v8272,v29,v3,v18995,43,1.05
v2122,v108,v3,v3705,5,0.42
v23,v268,v2,v25,65,0.1
v5,v33,v3,v4,48,0.1
v8273,v218,v2,v18996,36,0.01
v32,v4,v2,v35,100,0.06
v1302,v181,v2,v2098,61,0.19
v2,v4,v2,v180,38,0.02
v48,v19,v4,v15,17,0.85
v247,v201,v4,v15,7,0.49
